"Station_ID","Tide_Amp (ft)","calendar_year","min_date","max_date","90th%Upper_water_level (ft NAVD88)","10%thLower_water_level (ft NAVD88)","avg_water_level (ft NAVD88)","avg_flooding (ft)","90%thUpper_flooding (ft)","10%thLower_flooding (ft)","GEOID","std_deviation_water_level(ft NAVD88)","std_deviation_avg_flooding (ft)",
"CRMS0039-H01","0.002887388","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","2.08","1.46","1.8","1.59","1.868","1.254","GEOID12A  ","0.27","0.27",
"CRMS0039-H01","0.001511065","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","2.54","1.66","1.98","1.77","2.33","1.454","GEOID12A  ","0.49","0.49",
"CRMS0046-H01","0.1598899","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.86","0","0.82","-0.39","0.65","-1.21","GEOID99   ","0.81","0.81",
"CRMS0046-H01","0.1705348","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.84","-0.07","0.86","-0.35","0.63","-1.28","GEOID99   ","0.75","0.75",
"CRMS0046-H01","0.1785525","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.65","-0.15","0.78","-0.43","0.44","-1.36","GEOID99   ","0.68","0.68",
"CRMS0046-H01","0.1724826","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.58","-0.03","0.77","-0.44","0.37","-1.24","GEOID99   ","0.72","0.72",
"CRMS0046-H01","0.1622121","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.92","0.32","1.12","-0.09","0.71","-0.89","GEOID99   ","0.84","0.84",
"CRMS0046-H01","0.1392391","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","2.02","0.41","1.22","0.08","0.9","-0.73","GEOID12A  ","0.65","0.65",
"CRMS0046-H01","0.1392391","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","2.02","0.41","1.22","0.08","0.9","-0.73","GEOID99   ","0.65","0.65",
"CRMS0046-H01","0.1662062","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.59","0.13","0.81","-0.14","0.644","-0.816","GEOID12A  ","0.58","0.58",
"CRMS0046-H01","0.1143356","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.98","0.19","1.04","0.1","1.03","-0.756","GEOID12A  ","0.71","0.71",
"CRMS0046-H01","0.1404462","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","2.16","0.5","1.36","0.42","1.218","-0.443","GEOID12A  ","0.87","0.87",
"CRMS0046-H01","0.1524785","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.93","0.25","1.08","0.13","0.985","-0.696","GEOID12A  ","0.71","0.71",
"CRMS0046-H01","0.1698117","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.79","0","0.91","-0.04","0.841","-0.945","GEOID12A  ","0.71","0.71",
"CRMS0046-H01","0.166446","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","2.17","0.45","1.29","0.34","1.222","-0.499","GEOID12A  ","0.67","0.67",
"CRMS0046-H01","0.1673575","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","2.24","0.35","1.28","0.33","1.295","-0.6","GEOID12A  ","0.77","0.77",
"CRMS0046-H01","0.1556175","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","2.57","0.59","1.54","0.6","1.62","-0.35","GEOID12A  ","0.91","0.91",
"CRMS0047-H01","0.1452321","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","2.01","0.33","1.1","0.21","1.12","-0.56","GEOID99   ","0.76","0.76",
"CRMS0047-H01","0.1231384","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.02","0.2","1.12","0.22","1.129","-0.69","GEOID99   ","0.69","0.69",
"CRMS0047-H01","0.1439372","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.85","0.12","1.01","0.12","0.959","-0.771","GEOID99   ","0.65","0.65",
"CRMS0047-H01","0.1556383","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.75","0.28","1","0.11","0.859","-0.611","GEOID99   ","0.67","0.67",
"CRMS0047-H01","0.1381858","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","2.08","0.41","1.25","0.36","1.19","-0.481","GEOID99   ","0.82","0.82",
"CRMS0047-H01","0.09076153","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","2.09","0.56","1.33","0.44","1.2","-0.34","GEOID12A  ","0.59","0.59",
"CRMS0047-H01","0.09076153","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","2.09","0.56","1.33","0.44","1.2","-0.34","GEOID99   ","0.59","0.59",
"CRMS0047-H01","0.1319111","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.41","0.05","0.67","-0.24","0.496","-0.862","GEOID12A  ","0.52","0.52",
"CRMS0047-H01","0.08680376","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.79","0.12","0.94","0.03","0.882","-0.79","GEOID12A  ","0.66","0.66",
"CRMS0047-H01","0.09987482","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.98","0.37","1.16","0.25","1.071","-0.54","GEOID12A  ","0.68","0.68",
"CRMS0047-H01","0.1119305","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.87","0.2","1","0.09","0.959","-0.717","GEOID12A  ","0.65","0.65",
"CRMS0047-H01","0.1105684","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.73","0.12","0.89","-0.02","0.813","-0.796","GEOID12A  ","0.6","0.6",
"CRMS0047-H01","0.1186733","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.96","0.38","1.17","0.25","1.047","-0.533","GEOID12A  ","0.58","0.58",
"CRMS0047-H01","0.1110046","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","2.03","0.29","1.12","0.21","1.12","-0.625","GEOID12A  ","0.68","0.68",
"CRMS0047-H01","0.1228098","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","2.14","0.42","1.28","0.37","1.227","-0.49","GEOID12A  ","0.78","0.78",
"CRMS0056-H01","0.009892344","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.87","1.03","1.38","0.54","1.03","0.2","GEOID99   ","0.59","0.59",
"CRMS0056-H01","0.01184487","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.93","0.96","1.36","0.52","1.09","0.12","GEOID99   ","0.45","0.45",
"CRMS0056-H01","0.004267124","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.71","1.1","1.34","0.5","0.88","0.27","GEOID99   ","0.31","0.31",
"CRMS0056-H01","0.002905256","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.65","0.96","1.34","0.5","0.81","0.12","GEOID99   ","0.42","0.42",
"CRMS0056-H01","0.01049229","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.88","1.19","1.52","0.68","1.04","0.36","GEOID99   ","0.63","0.63",
"CRMS0056-H01","0.007363149","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.86","1.07","1.45","0.67","1.042","0.402","GEOID12A  ","0.3","0.27",
"CRMS0056-H01","0.007363149","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.86","1.07","1.45","0.67","1.042","0.402","GEOID99   ","0.3","0.27",
"CRMS0056-H01","0.003255193","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.22","0.76","1.01","0.38","0.592","0.135","GEOID12A  ","0.23","0.23",
"CRMS0056-H01","0.008016084","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.75","0.98","1.3","0.67","1.121","0.35","GEOID12A  ","0.4","0.4",
"CRMS0056-H01","0.004444703","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.65","1.04","1.29","0.66","1.018","0.407","GEOID12A  ","0.36","0.36",
"CRMS0056-H01","0.005511149","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.57","0.74","1.19","0.56","0.941","0.109","GEOID12A  ","0.35","0.35",
"CRMS0056-H01","0.006250549","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.83","1.1","1.34","0.71","1.197","0.471","GEOID12A  ","0.27","0.27",
"CRMS0056-H01","0.006709433","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.95","1.15","1.44","0.81","1.319","0.517","GEOID12A  ","0.44","0.44",
"CRMS0056-H01","0.02931901","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","2.12","1.16","1.5","0.87","1.49","0.529","GEOID12A  ","0.54","0.54",
"CRMS0058-H01","0.1663717","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.96","0.28","1.13","-0.01","0.82","-0.86","GEOID99   ","0.83","0.83",
"CRMS0058-H02","0.004027668","2013","2/18/2013 2:00:00 PM","9/30/2013 11:00:00 PM","1.86","1.29","1.59","0.65","0.87","0.42","GEOID99   ","0.23","0.2",
"CRMS0058-H02","0.004027668","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.86","1.29","1.59","0.65","0.87","0.42","GEOID12A  ","0.23","0.2",
"CRMS0058-H02","0.003208933","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.38","0.98","1.2","0.6","0.78","0.375","GEOID12A  ","0.18","0.18",
"CRMS0058-H02","0.003916427","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.56","0.9","1.24","0.64","0.96","0.299","GEOID12A  ","0.33","0.33",
"CRMS0058-H02","0.003078455","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.68","0.98","1.3","0.7","1.081","0.376","GEOID12A  ","0.39","0.39",
"CRMS0058-H02","0.001452347","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.64","1.09","1.34","0.74","1.042","0.493","GEOID12A  ","0.32","0.32",
"CRMS0058-H02","0.00132594","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.52","0.79","1.22","0.62","0.923","0.189","GEOID12A  ","0.31","0.31",
"CRMS0058-H02","0.008285076","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.8","1.13","1.38","0.78","1.205","0.532","GEOID12A  ","0.28","0.28",
"CRMS0058-H02","0.003445571","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.86","1.23","1.48","0.88","1.256","0.632","GEOID12A  ","0.37","0.37",
"CRMS0058-W01","0.004692773","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","2.07","1.18","1.56","0.48","0.99","0.1","GEOID99   ","0.52","0.52",
"CRMS0058-W01","0.004027706","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.95","1.14","1.52","0.44","0.87","0.06","GEOID99   ","0.34","0.34",
"CRMS0058-W01","0.002824111","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.77","1.25","1.53","0.45","0.69","0.17","GEOID99   ","0.28","0.28",
"CRMS0058-W01","0.005992381","2011","1/1/2011 12:00:00 AM","9/26/2011 9:00:00 AM","1.77","1.16","1.54","0.46","0.69","0.08","GEOID99   ","0.42","0.42",
"CRMS0059-H02","0.008022921","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","2.22","1.09","1.52","0.95","1.642","0.516","GEOID12A  ","0.51","0.51",
"CRMS0059-H02","0.003360562","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.99","1.09","1.41","0.83","1.415","0.511","GEOID12A  ","0.41","0.41",
"CRMS0059-H02","0.01560952","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","2.08","1.13","1.46","0.88","1.504","0.55","GEOID12A  ","0.38","0.38",
"CRMS0059-H02","0.01283699","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","2.22","1.16","1.53","0.96","1.648","0.588","GEOID12A  ","0.48","0.48",
"CRMS0059-H02","0.01666424","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","2.38","1.18","1.64","1.07","1.8","0.602","GEOID12A  ","0.66","0.66",
"CRMS0059-W01","0.006637578","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.82","0.4","1.13","0.18","0.87","-0.55","GEOID99   ","0.67","0.67",
"CRMS0059-W01","0.008640408","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.65","0.91","1.22","0.27","0.7","-0.04","GEOID99   ","0.33","0.33",
"CRMS0059-W01","0.007713091","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.49","0.66","1.16","0.21","0.54","-0.29","GEOID99   ","0.47","0.47",
"CRMS0061-H01","0.1501567","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.94","0.15","0.95","0.08","1.07","-0.72","GEOID99   ","0.8","0.8",
"CRMS0061-H01","0.08814608","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.96","0.01","0.96","0.09","1.09","-0.86","GEOID99   ","0.75","0.75",
"CRMS0061-H01","0.1635059","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.65","-0.06","0.81","-0.06","0.781","-0.93","GEOID99   ","0.66","0.66",
"CRMS0061-H01","0.1594","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.63","0.04","0.83","-0.04","0.761","-0.829","GEOID99   ","0.7","0.7",
"CRMS0061-H01","0.1552009","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.97","0.22","1.11","0.24","1.101","-0.647","GEOID99   ","0.86","0.86",
"CRMS0061-H01","0.13344","2013","1/1/2013 12:00:00 AM","9/30/2013 10:00:00 PM","1.91","0.16","1.09","0.34","1.15","-0.55","GEOID99   ","0.68","0.66",
"CRMS0061-H01","0.13344","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.91","0.16","1.09","0.34","1.15","-0.55","GEOID12A  ","0.68","0.66",
"CRMS0061-H01","0.1540263","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.1","-0.3","0.37","0","0.73","-0.67","GEOID12A  ","0.58","0.58",
"CRMS0061-H01","0.1491056","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.57","-0.33","0.59","0.22","1.2","-0.7","GEOID12A  ","0.76","0.76",
"CRMS0061-H01","0.1226875","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.79","0.09","0.94","0.57","1.42","-0.28","GEOID12A  ","0.81","0.81",
"CRMS0061-H01","0.1309562","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.61","-0.08","0.76","0.39","1.24","-0.45","GEOID12A  ","0.71","0.71",
"CRMS0061-H01","0.1368133","2018","1/1/2018 12:00:00 AM","12/31/2018 11:45:00 PM","1.48","-0.23","0.65","0.28","1.11","-0.6","GEOID12A  ","0.67","0.67",
"CRMS0061-H01","0.1025423","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.93","0.3","1.1","0.73","1.56","-0.07","GEOID12A  ","0.63","0.63",
"CRMS0061-H01","0.2198955","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.82","-0.25","0.81","0.44","1.45","-0.62","GEOID12A  ","0.83","0.83",
"CRMS0061-H01","0.06524039","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.97","-0.21","1.01","0.64","1.6","-0.58","GEOID12A  ","1","1",
"CRMS0063-H01","0.05172691","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","2.02","0.49","1.26","0.49","1.25","-0.28","GEOID99   ","0.72","0.72",
"CRMS0063-H01","0.07175446","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.08","0.23","1.2","0.43","1.31","-0.54","GEOID99   ","0.72","0.72",
"CRMS0063-H01","0.05250414","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.82","0.32","1.13","0.36","1.05","-0.45","GEOID99   ","0.61","0.61",
"CRMS0063-H01","0.06831454","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.72","0.38","1.09","0.32","0.95","-0.39","GEOID99   ","0.61","0.61",
"CRMS0063-H01","0.05634687","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","2.14","0.41","1.42","0.65","1.37","-0.36","GEOID99   ","0.83","0.83",
"CRMS0063-H01","0.02801048","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","2.04","0.69","1.46","0.78","1.29","0","GEOID12A  ","0.57","0.54",
"CRMS0063-H01","0.02801048","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","2.04","0.69","1.46","0.78","1.29","0","GEOID99   ","0.57","0.54",
"CRMS0063-H01","0.03371581","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.56","0.24","0.94","0.54","1.151","-0.171","GEOID12A  ","0.56","0.56",
"CRMS0063-H01","0.01352366","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.84","0.34","1.16","0.75","1.435","-0.067","GEOID12A  ","0.64","0.64",
"CRMS0063-H01","0.02171997","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","2.11","0.62","1.36","0.96","1.701","0.215","GEOID12A  ","0.72","0.72",
"CRMS0063-H01","0.01588363","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.97","0.57","1.32","0.91","1.559","0.165","GEOID12A  ","0.57","0.57",
"CRMS0063-H01","0.02809897","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.72","0.17","1.02","0.62","1.313","-0.239","GEOID12A  ","0.6","0.6",
"CRMS0063-H01","0.03477496","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.86","0.5","1.22","0.81","1.446","0.093","GEOID12A  ","0.53","0.53",
"CRMS0063-H01","0.04498054","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","2","0.34","1.23","0.82","1.588","-0.066","GEOID12A  ","0.66","0.66",
"CRMS0063-H01","0.04349328","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","2.29","0.5","1.4","0.99","1.881","0.086","GEOID12A  ","0.82","0.82",
"CRMS0065-H01","0.09418203","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","2.43","0.64","1.62","0.29","1.1","-0.69","GEOID99   ","0.88","0.88",
"CRMS0065-H02","0.003103755","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.66","1.26","1.46","1.04","1.243","0.843","GEOID12A  ","0.32","0.32",
"CRMS0065-H02","0.003625585","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","2.35","1.27","1.68","1.26","1.937","0.854","GEOID12A  ","0.61","0.61",
"CRMS0065-H02","0.002838345","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","2.01","1.29","1.6","1.19","1.596","0.869","GEOID12A  ","0.32","0.32",
"CRMS0065-H02","0.003943548","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.81","1.34","1.54","1.12","1.39","0.918","GEOID12A  ","0.19","0.19",
"CRMS0065-H02","0.002130307","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.99","1.36","1.59","1.17","1.574","0.942","GEOID12A  ","0.26","0.26",
"CRMS0065-H02","0.001663661","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.91","1.35","1.62","1.2","1.49","0.937","GEOID12A  ","0.24","0.24",
"CRMS0065-H02","0.001843905","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","2.78","1.37","1.84","1.43","2.362","0.949","GEOID12A  ","0.59","0.59",
"CRMS0065-W01","0.001286713","2008","1/28/2008 1:00:00 PM","12/31/2008 11:00:00 PM","1.94","1.19","1.56","0.47","0.85","0.1","GEOID99   ","0.49","0.49",
"CRMS0065-W01","0.003586297","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.11","0.82","1.51","0.42","1.02","-0.27","GEOID99   ","0.52","0.52",
"CRMS0065-W01","0.002241678","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.84","1.23","1.56","0.47","0.75","0.14","GEOID99   ","0.3","0.3",
"CRMS0065-W01","0.002722682","2011","1/1/2011 12:00:00 AM","9/26/2011 12:00:00 PM","1.78","1","1.49","0.4","0.69","-0.09","GEOID99   ","0.43","0.43",
"CRMS0086-H01","0.9532017","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.89","-0.36","0.81","-0.26","0.82","-1.43","GEOID99   ","0.95","0.95",
"CRMS0086-H01","0.7669051","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.3","-0.27","1.02","-0.05","1.23","-1.34","GEOID99   ","1.19","1.19",
"CRMS0086-H01","0.8278937","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.79","-0.37","0.72","-0.35","0.72","-1.44","GEOID99   ","0.87","0.87",
"CRMS0086-H01","0.8676908","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.55","-0.44","0.6","-0.47","0.48","-1.5","GEOID99   ","0.8","0.8",
"CRMS0086-H01","0.8339071","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.76","-0.18","0.86","-0.23","0.68","-1.27","GEOID99   ","0.78","0.77",
"CRMS0086-H01","0.6509753","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","2.44","0.09","1.3","0.29","1.426","-0.91","GEOID99   ","1","0.98",
"CRMS0086-H01","0.6509753","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","2.44","0.09","1.3","0.29","1.426","-0.91","GEOID12A  ","1","0.98",
"CRMS0086-H01","0.7140173","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.94","-0.31","0.84","0.06","1.156","-1.094","GEOID12A  ","1.03","1.03",
"CRMS0086-H01","0.7292535","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.76","-0.13","0.83","0.05","0.976","-0.911","GEOID12A  ","0.75","0.75",
"CRMS0086-H01","0.6664177","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","2.39","0.12","1.27","0.49","1.607","-0.659","GEOID12A  ","1.07","1.07",
"CRMS0086-H01","0.7125282","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","2.03","-0.08","1","0.22","1.247","-0.863","GEOID12A  ","0.85","0.85",
"CRMS0086-H01","0.7736151","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.82","-0.15","0.91","0.13","1.041","-0.936","GEOID12A  ","0.79","0.79",
"CRMS0086-H01","0.6813315","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","3.05","0.3","1.6","0.82","2.264","-0.488","GEOID12A  ","1.07","1.07",
"CRMS0086-H01","0.7273858","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","3.47","0.22","1.73","0.95","2.684","-0.564","GEOID12A  ","1.42","1.42",
"CRMS0086-H01","0.7517491","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","2.73","0.13","1.47","0.68","1.947","-0.653","GEOID12A  ","1.17","1.17",
"CRMS0089-H01","0.1472691","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.83","0.3","1.13","0.6","1.3","-0.23","GEOID99   ","0.66","0.66",
"CRMS0089-H02","0.01706467","2013","2/14/2013 2:00:00 PM","9/30/2013 11:00:00 PM","1.97","1.26","1.58","1.19","1.61","0.85","GEOID99   ","0.27","0.29",
"CRMS0089-H02","0.01706467","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.97","1.26","1.58","1.19","1.61","0.85","GEOID12A  ","0.27","0.29",
"CRMS0089-H02","0.01099274","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.51","0.98","1.24","1.21","1.477","0.952","GEOID12A  ","0.26","0.26",
"CRMS0089-H02","0.01383493","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.84","0.99","1.36","1.33","1.812","0.959","GEOID12A  ","0.42","0.42",
"CRMS0089-H02","0.01670184","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","2.14","1.06","1.52","1.48","2.103","1.032","GEOID12A  ","0.52","0.52",
"CRMS0089-H02","0.0133052","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","2.02","1.05","1.45","1.41","1.982","1.019","GEOID12A  ","0.4","0.4",
"CRMS0089-H02","0.0127792","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.82","0.96","1.34","1.31","1.791","0.931","GEOID12A  ","0.34","0.34",
"CRMS0089-H02","0.02052136","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","2.09","1.19","1.52","1.48","2.056","1.159","GEOID12A  ","0.34","0.34",
"CRMS0089-H02","0.01722091","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","2.14","1.21","1.56","1.53","2.104","1.173","GEOID12A  ","0.42","0.42",
"CRMS0089-H02","0.01923344","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","2.29","1.19","1.64","1.6","2.255","1.153","GEOID12A  ","0.61","0.61",
"CRMS0089-W01","0.01407298","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","2.01","0.96","1.42","0.89","1.48","0.42","GEOID99   ","0.54","0.54",
"CRMS0089-W01","0.01685328","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.07","0.73","1.42","0.88","1.54","0.2","GEOID99   ","0.51","0.51",
"CRMS0089-W01","0.01618592","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.89","1.14","1.45","0.91","1.36","0.6","GEOID99   ","0.34","0.34",
"CRMS0089-W01","0.009278583","2011","1/1/2011 12:00:00 AM","9/21/2011 12:00:00 PM","1.82","1.09","1.44","0.91","1.29","0.56","GEOID99   ","0.45","0.45",
"CRMS0090-W01","0.02659984","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.71","1.16","1.46","1.24","1.49","0.94","GEOID99   ","0.57","0.57",
"CRMS0090-W01","0.006680339","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.92","0.9","1.43","1.21","1.7","0.68","GEOID99   ","0.4","0.4",
"CRMS0090-W01","0.004327684","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.71","1.15","1.44","1.22","1.49","0.93","GEOID99   ","0.27","0.27",
"CRMS0090-W01","0.004578882","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.7","1.21","1.49","1.27","1.48","0.99","GEOID99   ","0.35","0.35",
"CRMS0090-W01","0.01342488","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.96","1.31","1.65","1.42","1.74","1.09","GEOID99   ","0.43","0.43",
